Long Station Name,Short Station Name,Station Number,Sample Code,Collection Date,Analyte,CAS Reg Number,Lab Dup,Result,Rpt Limit,Units,Method,Depth,Matrix,Sample Type,Parent Sample,Description,Notes
Silverwood Lk Outlet Tower (San Bernardino Tunnel),Silverwood Lk Tower,SI002000,S0123B0019,1/18/2023 9:30,Dissolved Nitrate + Nitrite,NO3+NO2,,0.496,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,Routine sampling,
Silverwood Lk Outlet Tower (San Bernardino Tunnel),Silverwood Lk Tower,SI002000,S0123B0019,1/18/2023 9:30,Total Phosphorus,7723-14-0,,0.068,0.01,mg/L as P,EPA 365.4 [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,Routine sampling,
Silverwood Lk Outlet Tower (San Bernardino Tunnel),Silverwood Lk Tower,SI002000,S0123B0019,1/18/2023 9:30,Total Kjeldahl Nitrogen,TKN,,0.504,0.1,mg/L as N,EPA 351.2 [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,Routine sampling,
Silverwood Lk Outlet Tower (San Bernardino Tunnel),Silverwood Lk Tower,SI002000,S0123B0019,1/18/2023 9:30,Dissolved ortho-Phosphate,14265-44-2,,0.064,0.05,mg/L as P,EPA 365.1 [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,Routine sampling,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,C0123B0023,1/18/2023 12:50,Dissolved Ammonia,7664-41-7,,0.224,0.05,mg/L as N,EPA 350.1 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Canal Grab,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,C0123B0023,1/18/2023 12:50,Dissolved Nitrate + Nitrite,NO3+NO2,,1.12,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,1 Meters,"Water, Natural",Normal Sample,0,Canal Grab,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,C0123B0023,1/18/2023 12:50,Total Phosphorus,7723-14-0,,0.327,0.01,mg/L as P,EPA 365.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,Canal Grab,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,C0123B0023,1/18/2023 12:50,Total Kjeldahl Nitrogen,TKN,,1.24,0.1,mg/L as N,EPA 351.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,Canal Grab,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,C0123B0023,1/18/2023 12:50,Dissolved ortho-Phosphate,14265-44-2,,0.188,0.05,mg/L as P,EPA 365.1 [1]*,1 Meters,"Water, Natural",Normal Sample,0,Canal Grab,
CALIFORNIA AQU A INL TO MOJAVE SI,Check 66,KA040341,S0123B0027,1/19/2023 9:10,Dissolved Ammonia,7664-41-7,,<0.05,0.05,mg/L as N,EPA 350.1 (D) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU A INL TO MOJAVE SI,Check 66,KA040341,S0123B0027,1/19/2023 9:10,Dissolved Nitrate,14797-55-8,,4.21,1,mg/L,EPA 300.0 [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU A INL TO MOJAVE SI,Check 66,KA040341,S0123B0027,1/19/2023 9:10,Dissolved Nitrate + Nitrite,NO3+NO2,,0.966,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU A INL TO MOJAVE SI,Check 66,KA040341,S0123B0027,1/19/2023 9:10,Total Phosphorus,7723-14-0,,0.035,0.01,mg/L as P,EPA 365.4 [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU A INL TO MOJAVE SI,Check 66,KA040341,S0123B0027,1/19/2023 9:10,Total Kjeldahl Nitrogen,TKN,,0.405,0.1,mg/L as N,EPA 351.2 [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU A INL TO MOJAVE SI,Check 66,KA040341,S0123B0027,1/19/2023 9:10,Dissolved ortho-Phosphate,14265-44-2,,<0.05,0.05,mg/L as P,EPA 365.1 [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Teerink Pumping Plant,Teerink PP,KA027813,SJ0223B0044,2/7/2023 10:37,Dissolved Ammonia,7664-41-7,,<0.05,0.05,mg/L as N,EPA 350.1 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M,
Teerink Pumping Plant,Teerink PP,KA027813,SJ0223B0044,2/7/2023 10:37,Dissolved Nitrate,14797-55-8,,5.15,0.5,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M,
Teerink Pumping Plant,Teerink PP,KA027813,SJ0223B0044,2/7/2023 10:37,Dissolved Nitrate + Nitrite,NO3+NO2,,1.19,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M,
Teerink Pumping Plant,Teerink PP,KA027813,SJ0223B0044,2/7/2023 10:37,Total Phosphorus,7723-14-0,,0.02,0.01,mg/L as P,EPA 365.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M,
Teerink Pumping Plant,Teerink PP,KA027813,SJ0223B0044,2/7/2023 10:37,Total Kjeldahl Nitrogen,TKN,,0.222,0.1,mg/L as N,EPA 351.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M,
Teerink Pumping Plant,Teerink PP,KA027813,SJ0223B0044,2/7/2023 10:37,Dissolved ortho-Phosphate,14265-44-2,,<0.05,0.05,mg/L as P,EPA 365.1 [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M,
Clifton Court Intake,CLIFTON,KA000000,D0223B0007,2/13/2023 9:55,Dissolved Ammonia,7664-41-7,,0.06,0.05,mg/L as N,EPA 350.1 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Clifton Court Intake,CLIFTON,KA000000,D0223B0007,2/13/2023 9:55,Dissolved Nitrate,14797-55-8,,6.77,0.5,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Clifton Court Intake,CLIFTON,KA000000,D0223B0007,2/13/2023 9:55,Dissolved Nitrate + Nitrite,NO3+NO2,,1.59,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Clifton Court Intake,CLIFTON,KA000000,D0223B0007,2/13/2023 9:55,Total Phosphorus,7723-14-0,,0.152,0.01,mg/L as P,EPA 365.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Clifton Court Intake,CLIFTON,KA000000,D0223B0007,2/13/2023 9:55,Total Kjeldahl Nitrogen,TKN,,0.728,0.1,mg/L as N,EPA 351.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Clifton Court Intake,CLIFTON,KA000000,D0223B0007,2/13/2023 9:55,Dissolved ortho-Phosphate,14265-44-2,,0.12,0.05,mg/L as P,EPA 365.1 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
"CA Aqueduct, Ck 13, O'Neill Outlet",CHECK 13,KA007089,SL0223B0020,2/14/2023 8:45,Dissolved Ammonia,7664-41-7,,<0.05,0.05,mg/L as N,EPA 350.1 (D) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
"CA Aqueduct, Ck 13, O'Neill Outlet",CHECK 13,KA007089,SL0223B0020,2/14/2023 8:45,Dissolved Nitrate,14797-55-8,,5.7,0.5,mg/L,EPA 300.0 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
"CA Aqueduct, Ck 13, O'Neill Outlet",CHECK 13,KA007089,SL0223B0020,2/14/2023 8:45,Dissolved Nitrate + Nitrite,NO3+NO2,,1.34,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
"CA Aqueduct, Ck 13, O'Neill Outlet",CHECK 13,KA007089,SL0223B0020,2/14/2023 8:45,Total Phosphorus,7723-14-0,,0.193,0.01,mg/L as P,EPA 365.4 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
"CA Aqueduct, Ck 13, O'Neill Outlet",CHECK 13,KA007089,SL0223B0020,2/14/2023 8:45,Total Kjeldahl Nitrogen,TKN,,0.782,0.1,mg/L as N,EPA 351.2 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
"CA Aqueduct, Ck 13, O'Neill Outlet",CHECK 13,KA007089,SL0223B0020,2/14/2023 8:45,Dissolved ortho-Phosphate,14265-44-2,,0.138,0.05,mg/L as P,EPA 365.1 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,D0223B0006,2/14/2023 9:15,Dissolved Ammonia,7664-41-7,,<0.05,0.05,mg/L as N,EPA 350.1 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,D0223B0006,2/14/2023 9:15,Dissolved Nitrate,14797-55-8,,5.85,0.5,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,D0223B0006,2/14/2023 9:15,Dissolved Nitrate + Nitrite,NO3+NO2,,1.3,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,D0223B0006,2/14/2023 9:15,Total Phosphorus,7723-14-0,,0.173,0.01,mg/L as P,EPA 365.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,D0223B0006,2/14/2023 9:15,Total Kjeldahl Nitrogen,TKN,,0.735,0.1,mg/L as N,EPA 351.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,D0223B0006,2/14/2023 9:15,Dissolved ortho-Phosphate,14265-44-2,,0.122,0.05,mg/L as P,EPA 365.1 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU NR KETTLEMAN CK-21,Check 21,KA017226,SL0223B0019,2/14/2023 10:00,Dissolved Ammonia,7664-41-7,,0.061,0.05,mg/L as N,EPA 350.1 (D) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU NR KETTLEMAN CK-21,Check 21,KA017226,SL0223B0019,2/14/2023 10:00,Dissolved Nitrate,14797-55-8,,2.1,0.75,mg/L,EPA 300.0 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU NR KETTLEMAN CK-21,Check 21,KA017226,SL0223B0019,2/14/2023 10:00,Dissolved Nitrate + Nitrite,NO3+NO2,,0.478,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU NR KETTLEMAN CK-21,Check 21,KA017226,SL0223B0019,2/14/2023 10:00,Total Phosphorus,7723-14-0,,0.13,0.01,mg/L as P,EPA 365.4 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU NR KETTLEMAN CK-21,Check 21,KA017226,SL0223B0019,2/14/2023 10:00,Total Phosphorus,7723-14-0,Y,0.13,0.01,mg/L as P,EPA 365.4 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU NR KETTLEMAN CK-21,Check 21,KA017226,SL0223B0019,2/14/2023 10:00,Total Kjeldahl Nitrogen,TKN,,0.474,0.1,mg/L as N,EPA 351.2 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU NR KETTLEMAN CK-21,Check 21,KA017226,SL0223B0019,2/14/2023 10:00,Total Kjeldahl Nitrogen,TKN,Y,0.503,0.1,mg/L as N,EPA 351.2 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU NR KETTLEMAN CK-21,Check 21,KA017226,SL0223B0019,2/14/2023 10:00,Dissolved ortho-Phosphate,14265-44-2,,0.1,0.05,mg/L as P,EPA 365.1 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Delta Mendota Canal @ McCabe Rd,DMC @McCabe Rd,DMC06716,SL0223B0024,2/14/2023 10:05,Dissolved Ammonia,7664-41-7,,<0.05,0.05,mg/L as N,EPA 350.1 (D) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Delta Mendota Canal @ McCabe Rd,DMC @McCabe Rd,DMC06716,SL0223B0024,2/14/2023 10:05,Dissolved Nitrate,14797-55-8,,6.17,0.5,mg/L,EPA 300.0 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Delta Mendota Canal @ McCabe Rd,DMC @McCabe Rd,DMC06716,SL0223B0024,2/14/2023 10:05,Dissolved Nitrate + Nitrite,NO3+NO2,,1.44,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Delta Mendota Canal @ McCabe Rd,DMC @McCabe Rd,DMC06716,SL0223B0024,2/14/2023 10:05,Total Phosphorus,7723-14-0,,0.202,0.01,mg/L as P,EPA 365.4 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Delta Mendota Canal @ McCabe Rd,DMC @McCabe Rd,DMC06716,SL0223B0024,2/14/2023 10:05,Total Kjeldahl Nitrogen,TKN,,0.68,0.1,mg/L as N,EPA 351.2 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Delta Mendota Canal @ McCabe Rd,DMC @McCabe Rd,DMC06716,SL0223B0024,2/14/2023 10:05,Dissolved ortho-Phosphate,14265-44-2,,0.183,0.05,mg/L as P,EPA 365.1 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Lake Perris Outlet,LkPerris@Outlet,PE002000,S0223B0032,2/21/2023 9:00,Dissolved Ammonia,7664-41-7,,<0.05,0.05,mg/L as N,EPA 350.1 (D) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Lake Perris Outlet,LkPerris@Outlet,PE002000,S0223B0032,2/21/2023 9:00,Dissolved Nitrate,14797-55-8,,<0.1,0.1,mg/L,EPA 300.0 [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Lake Perris Outlet,LkPerris@Outlet,PE002000,S0223B0032,2/21/2023 9:00,Dissolved Nitrate + Nitrite,NO3+NO2,,<0.05,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Lake Perris Outlet,LkPerris@Outlet,PE002000,S0223B0032,2/21/2023 9:00,Total Phosphorus,7723-14-0,,0.039,0.01,mg/L as P,EPA 365.4 [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Lake Perris Outlet,LkPerris@Outlet,PE002000,S0223B0032,2/21/2023 9:00,Total Kjeldahl Nitrogen,TKN,,0.377,0.1,mg/L as N,EPA 351.2 [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Lake Perris Outlet,LkPerris@Outlet,PE002000,S0223B0032,2/21/2023 9:00,Dissolved ortho-Phosphate,14265-44-2,,<0.05,0.05,mg/L as P,EPA 365.1 [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Teerink Pumping Plant,Teerink PP,KA027813,SJ0223B0050,2/21/2023 10:35,Dissolved Ammonia,7664-41-7,,<0.05,0.05,mg/L as N,EPA 350.1 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M,
Teerink Pumping Plant,Teerink PP,KA027813,SJ0223B0050,2/21/2023 10:35,Dissolved Nitrate,14797-55-8,,0.241,0.1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M,
Teerink Pumping Plant,Teerink PP,KA027813,SJ0223B0050,2/21/2023 10:35,Dissolved Nitrate + Nitrite,NO3+NO2,,0.068,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M,
Teerink Pumping Plant,Teerink PP,KA027813,SJ0223B0050,2/21/2023 10:35,Total Phosphorus,7723-14-0,,0.048,0.01,mg/L as P,EPA 365.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M,
Teerink Pumping Plant,Teerink PP,KA027813,SJ0223B0050,2/21/2023 10:35,Total Kjeldahl Nitrogen,TKN,,0.398,0.1,mg/L as N,EPA 351.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M,
Teerink Pumping Plant,Teerink PP,KA027813,SJ0223B0050,2/21/2023 10:35,Dissolved ortho-Phosphate,14265-44-2,,<0.05,0.05,mg/L as P,EPA 365.1 [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M,
Silverwood Lk Outlet Tower (San Bernardino Tunnel),Silverwood Lk Tower,SI002000,S0223B0035,2/22/2023 7:45,Dissolved Ammonia,7664-41-7,,0.137,0.05,mg/L as N,EPA 350.1 (D) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,Routine sampling,
Silverwood Lk Outlet Tower (San Bernardino Tunnel),Silverwood Lk Tower,SI002000,S0223B0035,2/22/2023 7:45,Dissolved Nitrate,14797-55-8,,2.06,0.6,mg/L,EPA 300.0 [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,Routine sampling,
Silverwood Lk Outlet Tower (San Bernardino Tunnel),Silverwood Lk Tower,SI002000,S0223B0035,2/22/2023 7:45,Dissolved Nitrate + Nitrite,NO3+NO2,,0.504,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,Routine sampling,
Silverwood Lk Outlet Tower (San Bernardino Tunnel),Silverwood Lk Tower,SI002000,S0223B0035,2/22/2023 7:45,Total Phosphorus,7723-14-0,,0.056,0.01,mg/L as P,EPA 365.4 [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,Routine sampling,
Silverwood Lk Outlet Tower (San Bernardino Tunnel),Silverwood Lk Tower,SI002000,S0223B0035,2/22/2023 7:45,Total Phosphorus,7723-14-0,Y,0.059,0.01,mg/L as P,EPA 365.4 [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,Routine sampling,
Silverwood Lk Outlet Tower (San Bernardino Tunnel),Silverwood Lk Tower,SI002000,S0223B0035,2/22/2023 7:45,Total Kjeldahl Nitrogen,TKN,,0.481,0.1,mg/L as N,EPA 351.2 [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,Routine sampling,
Silverwood Lk Outlet Tower (San Bernardino Tunnel),Silverwood Lk Tower,SI002000,S0223B0035,2/22/2023 7:45,Total Kjeldahl Nitrogen,TKN,Y,0.46,0.1,mg/L as N,EPA 351.2 [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,Routine sampling,
Silverwood Lk Outlet Tower (San Bernardino Tunnel),Silverwood Lk Tower,SI002000,S0223B0035,2/22/2023 7:45,Dissolved ortho-Phosphate,14265-44-2,,0.055,0.05,mg/L as P,EPA 365.1 [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,Routine sampling,
CALIFORNIA AQU A INL TO MOJAVE SI,Check 66,KA040341,S0223B0040,2/23/2023 9:40,Dissolved Ammonia,7664-41-7,,<0.05,0.05,mg/L as N,EPA 350.1 (D) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU A INL TO MOJAVE SI,Check 66,KA040341,S0223B0040,2/23/2023 9:40,Dissolved Nitrate + Nitrite,NO3+NO2,,0.892,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU A INL TO MOJAVE SI,Check 66,KA040341,S0223B0040,2/23/2023 9:40,Total Phosphorus,7723-14-0,,0.03,0.01,mg/L as P,EPA 365.4 [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU A INL TO MOJAVE SI,Check 66,KA040341,S0223B0040,2/23/2023 9:40,Total Kjeldahl Nitrogen,TKN,,0.404,0.1,mg/L as N,EPA 351.2 [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU A INL TO MOJAVE SI,Check 66,KA040341,S0223B0040,2/23/2023 9:40,Dissolved ortho-Phosphate,14265-44-2,,<0.05,0.05,mg/L as P,EPA 365.1 [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,C0223B0060,2/23/2023 12:20,Dissolved Ammonia,7664-41-7,,<0.05,0.05,mg/L as N,EPA 350.1 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Canal Grab,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,C0223B0060,2/23/2023 12:20,Dissolved Nitrate + Nitrite,NO3+NO2,,0.992,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,1 Meters,"Water, Natural",Normal Sample,0,Canal Grab,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,C0223B0060,2/23/2023 12:20,Total Phosphorus,7723-14-0,,0.218,0.01,mg/L as P,EPA 365.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,Canal Grab,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,C0223B0060,2/23/2023 12:20,Total Kjeldahl Nitrogen,TKN,,0.807,0.1,mg/L as N,EPA 351.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,Canal Grab,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,C0223B0060,2/23/2023 12:20,Dissolved ortho-Phosphate,14265-44-2,,0.101,0.05,mg/L as P,EPA 365.1 [1]*,1 Meters,"Water, Natural",Normal Sample,0,Canal Grab,
Teerink Pumping Plant,Teerink PP,KA027813,SJ0323B0056,3/7/2023 10:34,Dissolved Ammonia,7664-41-7,,<0.05,0.05,mg/L as N,EPA 350.1 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M,
Teerink Pumping Plant,Teerink PP,KA027813,SJ0323B0056,3/7/2023 10:34,Dissolved Nitrate + Nitrite,NO3+NO2,,0.988,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M,
Teerink Pumping Plant,Teerink PP,KA027813,SJ0323B0056,3/7/2023 10:34,Total Phosphorus,7723-14-0,,0.093,0.01,mg/L as P,EPA 365.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M,
Teerink Pumping Plant,Teerink PP,KA027813,SJ0323B0056,3/7/2023 10:34,Total Kjeldahl Nitrogen,TKN,,0.528,0.1,mg/L as N,EPA 351.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M,
Teerink Pumping Plant,Teerink PP,KA027813,SJ0323B0056,3/7/2023 10:34,Dissolved ortho-Phosphate,14265-44-2,,0.077,0.05,mg/L as P,EPA 365.1 [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M,
"CA Aqueduct, Ck 13, O'Neill Outlet",CHECK 13,KA007089,SL0323B0030,3/14/2023 9:00,Dissolved Ammonia,7664-41-7,,0.051,0.05,mg/L as N,EPA 350.1 (D) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
"CA Aqueduct, Ck 13, O'Neill Outlet",CHECK 13,KA007089,SL0323B0030,3/14/2023 9:00,Dissolved Nitrate,14797-55-8,,3.85,0.375,mg/L,EPA 300.0 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
"CA Aqueduct, Ck 13, O'Neill Outlet",CHECK 13,KA007089,SL0323B0030,3/14/2023 9:00,Dissolved Nitrate + Nitrite,NO3+NO2,,0.95,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
"CA Aqueduct, Ck 13, O'Neill Outlet",CHECK 13,KA007089,SL0323B0030,3/14/2023 9:00,Total Phosphorus,7723-14-0,,0.164,0.01,mg/L as P,EPA 365.4 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
"CA Aqueduct, Ck 13, O'Neill Outlet",CHECK 13,KA007089,SL0323B0030,3/14/2023 9:00,Total Kjeldahl Nitrogen,TKN,,0.61,0.1,mg/L as N,EPA 351.2 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
"CA Aqueduct, Ck 13, O'Neill Outlet",CHECK 13,KA007089,SL0323B0030,3/14/2023 9:00,Dissolved ortho-Phosphate,14265-44-2,,0.102,0.05,mg/L as P,EPA 365.1 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU NR KETTLEMAN CK-21,Check 21,KA017226,SL0323B0028,3/14/2023 10:00,Dissolved Ammonia,7664-41-7,,<0.05,0.05,mg/L as N,EPA 350.1 (D) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU NR KETTLEMAN CK-21,Check 21,KA017226,SL0323B0028,3/14/2023 10:00,Dissolved Nitrate,14797-55-8,,3.84,0.375,mg/L,EPA 300.0 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU NR KETTLEMAN CK-21,Check 21,KA017226,SL0323B0028,3/14/2023 10:00,Dissolved Nitrate + Nitrite,NO3+NO2,,0.938,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU NR KETTLEMAN CK-21,Check 21,KA017226,SL0323B0028,3/14/2023 10:00,Total Phosphorus,7723-14-0,,0.222,0.01,mg/L as P,EPA 365.4 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU NR KETTLEMAN CK-21,Check 21,KA017226,SL0323B0028,3/14/2023 10:00,Total Kjeldahl Nitrogen,TKN,,0.813,0.1,mg/L as N,EPA 351.2 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU NR KETTLEMAN CK-21,Check 21,KA017226,SL0323B0028,3/14/2023 10:00,Dissolved ortho-Phosphate,14265-44-2,,0.097,0.05,mg/L as P,EPA 365.1 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Delta Mendota Canal @ McCabe Rd,DMC @McCabe Rd,DMC06716,SL0323B0034,3/14/2023 13:10,Dissolved Ammonia,7664-41-7,,0.131,0.05,mg/L as N,EPA 350.1 (D) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Delta Mendota Canal @ McCabe Rd,DMC @McCabe Rd,DMC06716,SL0323B0034,3/14/2023 13:10,Dissolved Nitrate,14797-55-8,,4,0.75,mg/L,EPA 300.0 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Delta Mendota Canal @ McCabe Rd,DMC @McCabe Rd,DMC06716,SL0323B0034,3/14/2023 13:10,Dissolved Nitrate + Nitrite,NO3+NO2,,1,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Delta Mendota Canal @ McCabe Rd,DMC @McCabe Rd,DMC06716,SL0323B0034,3/14/2023 13:10,Total Phosphorus,7723-14-0,,0.272,0.01,mg/L as P,EPA 365.4 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Delta Mendota Canal @ McCabe Rd,DMC @McCabe Rd,DMC06716,SL0323B0034,3/14/2023 13:10,Total Kjeldahl Nitrogen,TKN,,0.956,0.1,mg/L as N,EPA 351.2 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
